Year ,track,artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1960's,Don't Touch Me,Bettye Swann,0.582,0.28,-13.936,0.0289,0.859,0.112,0.092,0.57,102.11
1960's,Due Contro Cinque,Ennio Morricone,0.334,0.145,-20.2,0.0665,0.929,0.65,0.108,0.0621,84.856
1960's,The School,Jerry Goldsmith,0.252,0.192,-15.682,0.0401,0.841,0.737,0.0934,0.0555,138.382
1960's,From A Jack To A King,Ned Miller,0.607,0.624,-2.983,0.0336,0.824,0,0.102,0.694,100.809
1960's,If You Want This Love,Sonny Knight,0.75,0.255,-16.059,0.099,0.754,2.44e-05,0.0901,0.655,109.12
1960's,Holly Holy,Neil Diamond,0.283,0.31,-14.284,0.0279,0.663,0.000522,0.122,0.402,103.283
1960's,The Tip Of My Fingers,Eddy Arnold,0.297,0.161,-16.358,0.0304,0.954,0.00243,0.133,0.207,77.679
1960's,High On A Hill,Scott English,0.309,0.553,-4.903,0.0293,0.865,0.000287,0.329,0.323,92.808
1960's,Mr Slaters Parrot - 2007 Remaster,The Bonzo Dog Band,0.757,0.583,-14.738,0.0883,0.167,0.261,0.13,0.855,131.463
1960's,Il n'y a pas d'amour heureux - Remasterisé en 2016,Françoise Hardy,0.384,0.262,-11.362,0.0393,0.875,0.000202,0.125,0.476,134.812
1960's,"Baby, I'm For Real",The Originals,0.341,0.263,-12.011,0.0288,0.634,0,0.121,0.377,150.17
1960's,Anyone For Tennis,Cream,0.53,0.297,-16.572,0.0299,0.743,7.19e-06,0.156,0.729,90.301
1960's,Wolgalied,Vienna State Opera Orchestra,0.126,0.263,-10.254,0.0359,0.907,0.597,0.18,0.146,87.62
1960's,Ain't Too Proud To Beg,The Temptations,0.763,0.656,-6.86,0.0417,0.549,0,0.125,0.926,118.394
1960's,Butterfly,Scott Walker,0.264,0.189,-19.042,0.0356,0.972,0.0654,0.136,0.158,85.936
1960's,Tosca (Sung in German): Act I: Gib mir die Farben! (Cavaradossi),Giacomo Puccini,0.278,0.0469,-25.774,0.0333,0.989,0.838,0.115,0.383,82.959
1960's,Twistin' The Night Away,Sam Cooke,0.458,0.801,-7.83,0.0565,0.691,0,0.328,0.93,160.547
1960's,North Pole Penguin - Version 2,Piero Piccioni,0.472,0.386,-16.733,0.0429,0.338,2.11e-05,0.136,0.802,110.54
1960's,Drummer Man,Nancy Sinatra,0.63,0.635,-10.131,0.196,0.0309,0.0201,0.0574,0.675,177.373
1960's,Limbo Rock,Chubby Checker,0.745,0.894,-4.811,0.0376,0.154,0.000646,0.0753,0.971,87.498
1960's,Love Potion No. 9,The Clovers,0.738,0.451,-12.949,0.146,0.572,0,0.175,0.793,128.853
1960's,Trust In Me,Etta James,0,0.377,-6.777,0,0.776,0,0.39,0,0
1960's,O Sorriso de Fátima,Canhoto,0.591,0.405,-14.709,0.0492,0.923,0.964,0.112,0.848,88.267
1960's,"Alegria, Alegria - Remastered 2006",Caetano Veloso,0.198,0.432,-10.072,0.0333,0.667,2.36e-05,0.683,0.736,202.401
1960's,Misirlou,Laurindo Almeida,0.447,0.322,-16.83,0.0432,0.402,0.302,0.0814,0.704,171.913
1960's,Because I Love You,Billy Stewart,0.735,0.409,-12.816,0.0348,0.776,0,0.445,0.933,123.298
1960's,4 Songs: Election (It Strikes Me That) - Première Recording,American Symphony Orchestra,0.211,0.321,-15.551,0.0366,0.935,0.00141,0.351,0.119,78.684
1960's,You Get Down by the Pool Hall Clickety Clack - Sister Song,Michael Hurley,0.576,0.229,-17.556,0.0336,0.849,0,0.0655,0.597,78.242
1960's,Who Can I Turn To,Dionne Warwick,0.278,0.0643,-19.142,0.034,0.958,0.0015,0.068,0.0551,130.267
1960's,Cloud 9,Pucho & The Latin Soul Brothers,0.677,0.877,-8.179,0.0499,0.558,0.722,0.0657,0.861,130.537
1960's,Revolt Of The Dyke Brigade - Instrumental,John Fahey,0.482,0.5,-8.524,0.0486,0.809,0.806,0.0877,0.442,81.644
1960's,Malik,François de Roubaix,0.478,0.158,-20.037,0.0322,0.164,0.00197,0.12,0.158,96.949
1960's,"Der Barbier von Sevilla: Act I - ""Strahlt auf mich der Blitz des Goldes""",Staatskapelle Berlin,0.482,0.182,-19.648,0.0614,0.953,3.5e-05,0.313,0.335,139.73
1960's,You're Probably Wondering Why I'm Here,Frank Zappa,0.585,0.392,-13.633,0.0306,0.134,0,0.131,0.853,139.07
1960's,Keep Your Hands Off My Baby,Little Eva,0.575,0.65,-8.524,0.0557,0.56,6.36e-05,0.178,0.623,118.445
1960's,Strangers In The Night,Frank Sinatra,0.259,0.473,-8.275,0.0295,0.592,0,0.201,0.539,90.348
1960's,Backstage,Gene Pitney,0.428,0.796,-5.56,0.051,0.291,0,0.0835,0.385,105.821
1960's,I Guess I'll Always Love You,The Isley Brothers,0.513,0.518,-9.198,0.0315,0.529,0,0.781,0.696,138.797
1960's,Aa Engum Inbam,Jolly Abraham,0.559,0.464,-8.907,0.028,0.518,2.93e-06,0.247,0.414,102.295
1960's,The Boxer,Simon & Garfunkel,0.439,0.488,-14.464,0.0615,0.702,0.000339,0.16,0.629,93.017
1960's,The Climb,The Kingsmen,0.445,0.791,-9.378,0.0471,0.198,2.33e-06,0.941,0.712,130.53
1960's,Just A Little,Brenda Lee,0.677,0.425,-5.545,0.0463,0.544,3.1e-06,0.24,0.876,128.348
1960's,Effervescence,The Lloyd McNeill Quartet,0.346,0.461,-15.614,0.0548,0.568,0.153,0.147,0.464,138.997
1960's,I Don't Wanna Lose You Baby,Chad & Jeremy,0.375,0.475,-13.607,0.0295,0.391,0,0.388,0.661,103.079
1960's,Slip Away,Clarence Carter,0.784,0.433,-9.1,0.0376,0.299,0.00016,0.0248,0.917,113.491
1960's,"Symphony No. 4 in A Major, Op. 90 ""Italian"": II. Andante con moto",National Philharmonic Orchestra,0.197,0.0353,-25.452,0.0374,0.934,0.839,0.0749,0.224,147.335
1960's,Only Friends - Remastered,Françoise Hardy,0.798,0.193,-14.769,0.0638,0.854,4.61e-05,0.257,0.754,118.6
1960's,Scarborough Fair,Sergio Mendes & Brasil '66,0.683,0.378,-17.45,0.0266,0.155,0.0162,0.0701,0.846,110.408
1960's,Nuestro Balance,Tito Rodriguez,0.404,0.245,-14.003,0.0294,0.834,1.3e-06,0.22,0.731,89.256
1960's,DOVE IN HAWK'S CLOTHING,Ultimate Spinach,0.457,0.79,-5.201,0.0368,0.259,0.00275,0.126,0.84,123.401
1960's,Idhugo Nennunnanu,P. Susheela,0.461,0.245,-18.011,0.0808,0.898,0.9,0.449,0.909,143.716
1960's,Geläut der Kreuzkirche Dresden I,Traditional,0.23,0.274,-31.344,0.0354,0.935,0.989,0.122,0.0386,78.368
1960's,"My One And Only, Jimmy Boy",The Girlfriends,0.223,0.805,-5.557,0.0446,0.615,0,0.0769,0.823,171.842
1960's,The Ballad Of John And Yoko,The Beatles,0.651,0.892,-6.551,0.0313,0.00465,2.85e-06,0.127,0.962,135.309
1960's,"God Rest Ye Merry, Gentlemen",Traditional,0.323,0.312,-14.364,0.0305,0.983,0.0764,0.178,0.712,85.933
1960's,Poco Sole,Jerry Adriani,0.641,0.459,-7.682,0.0342,0.744,0,0.127,0.72,150.442
1960's,La Entrega,Javier Solís,0.205,0.365,-13.197,0.0379,0.632,0,0.152,0.589,178.098
1960's,Kiss Me Sailor,Diane Renay,0.563,0.783,-7.371,0.0605,0.55,0,0.129,0.904,135.071
1960's,Michael Row the Boat Ashore,Harry Belafonte,0.431,0.527,-10.184,0.0601,0.896,0,0.187,0.832,196.694
1960's,Paper Cup,The 5th Dimension,0.667,0.473,-13.054,0.0347,0.624,0,0.153,0.714,114.984
1960's,Magic Carpet Ride,Steppenwolf,0.64,0.651,-14.981,0.0517,0.142,0.28,0.0341,0.801,111.676
1960's,You Should Have Seen The Way He Looked At Me,The Dixie Cups,0.641,0.465,-8.842,0.0598,0.618,0,0.093,0.913,118.756
1960's,The Snow Maiden: Dance of the Tumblers,Nikolai Rimsky-Korsakov,0.426,0.274,-17.181,0.0381,0.735,0.135,0.0844,0.418,79.881
1960's,Baby,Os Mutantes,0.352,0.619,-6.522,0.0679,0.386,0.285,0.254,0.31,84.716
1960's,Money (That's What I Want),Buddy Guy,0.718,0.43,-14.818,0.0353,0.874,0.181,0.213,0.833,125.602
1960's,L'Arlésienne Suite No. 1: IV. Carillon. Allegro moderato - Andantino - Tempo I,National Philharmonic Orchestra,0.194,0.0676,-18.447,0.0396,0.979,0.756,0.144,0.0473,69.371
1960's,I'm A Woman,Peggy Lee,0.596,0.239,-16.049,0.0599,0.153,0,0.0839,0.533,100.435
1960's,Because,The Dave Clark Five,0.712,0.508,-9.562,0.0343,0.441,1.13e-05,0.286,0.796,123.002
1960's,Stay Awhile,Dusty Springfield,0.41,0.775,-5.206,0.0485,0.497,0,0.199,0.715,131.412
1960's,No Pity (In The Naked City),Jackie Wilson,0.421,0.524,-5.653,0.0486,0.602,3.58e-05,0.192,0.52,75.173
1960's,Be True To Yourself,Bobby Vee,0.633,0.515,-9.339,0.0413,0.476,0,0.0905,0.823,130.388
1960's,Can I Get To Know You Better,The Turtles,0.451,0.675,-8.831,0.0381,0.688,0.000798,0.108,0.961,122.455
1960's,Mini Waltz,Gerald Wilson Orchestra,0.379,0.531,-11.515,0.0435,0.359,0.00801,0.374,0.433,109.322
1960's,Cérebro Eletrônico,Gilberto Gil,0.416,0.767,-9.668,0.109,0.206,0,0.319,0.904,122.234
1960's,Premichuta Pillalavanthu,P. Susheela,0.478,0.306,-15.203,0.111,0.981,0.816,0.153,0.415,96.455
1960's,That's How Much,Brian Hyland,0.601,0.679,-8.741,0.0787,0.716,0,0.496,0.947,148.319
1960's,I Got You Babe,Etta James,0.634,0.79,-5.938,0.23,0.343,0.0164,0.289,0.851,99.146
1960's,Ensaio Geral,Gilberto Gil,0.496,0.346,-15.82,0.116,0.624,0,0.233,0.695,94.35
1960's,"Sonata in F Minor, K. 466 (L. 118)",Domenico Scarlatti,0.303,0.0706,-24.031,0.0467,0.995,0.861,0.0717,0.324,174.091
1960's,Incidental Backcloth (3),Keith Mansfield,0.752,0.237,-17.534,0.0507,0.351,0.852,0.129,0.847,95.796
1960's,Foolin' Around,Kay Starr,0.539,0.337,-14.195,0.0449,0.792,0,0.242,0.927,173.629
1960's,Pookuthere Padakuthire,P. Susheela,0.619,0.202,-18.497,0.174,0.996,0.918,0.144,0.866,147.313
1960's,Se'n Va Anar. Vè Festival Cançó Mediterrània,Raimon,0.397,0.211,-10.936,0.0339,0.935,0,0.301,0.432,93.167
1960's,Wrap Your Troubles In Dreams,Nico,0.625,0.163,-16.418,0.0343,0.984,0.474,0.107,0.406,98.432
1960's,The Big Hurt,Scott Walker,0.221,0.4,-15.768,0.0379,0.8,1.84e-05,0.133,0.392,113.831
1960's,The Last Word In Lonesome Is Me,Eddy Arnold,0.334,0.219,-14.843,0.0272,0.93,2.98e-05,0.312,0.321,87.497
1960's,Oliver Twist,Rod McKuen,0.583,0.896,-5.876,0.148,0.676,0,0.334,0.918,92.649
1960's,Don't Let The Rain Come Down (Crooked Little Man),The Serendipity Singers,0.785,0.34,-15.593,0.192,0.752,0,0.107,0.652,129.007
1960's,Jacinto el Tullido,Gerardo Reyes,0.67,0.319,-11.422,0.0571,0.528,0,0.289,0.867,115.706
1960's,California Nights,Lesley Gore,0.322,0.341,-10.788,0.0304,0.369,3.44e-06,0.358,0.226,125.482
1960's,"L'Elisir d'amore, 'Elixir of Love' (1988 Digital Remaster), Act II: Dell'elisir mirabile",Gaetano Donizetti,0.445,0.201,-17.949,0.0503,0.978,4.41e-06,0.144,0.308,109.446
1960's,Se O Seu Amor Fosse P'ra Mim (For Lovin' Me),Trio Melodia,0.664,0.595,-9.361,0.0282,0.832,5.97e-06,0.109,0.973,108.068
1960's,All Strung Out,Nino Tempo & April Stevens,0.423,0.422,-15.12,0.0344,0.74,2.82e-05,0.122,0.434,106.824
1960's,"Green, Green",The New Christy Minstrels,0.628,0.783,-10.317,0.0385,0.471,0,0.0922,0.897,140.475
1960's,You Don't Have To Walk In The Rain,The Turtles,0.47,0.426,-10.01,0.0333,0.0761,0.000545,0.406,0.74,133.601
1960's,Somebody Stole My Dog,Rufus Thomas,0.725,0.498,-9.606,0.0393,0.292,2.47e-05,0.0387,0.827,115.77
1960's,Pay Back,Etta James,0.744,0.628,-9.831,0.0725,0.701,0.000159,0.296,0.851,123.667
1960's,L'eclisse 9,Giovanni Fusco,0.2,0.0555,-26.635,0.0387,0.0241,0.0738,0.0893,0.0373,58.666
1960's,Starbright,Johnny Mathis,0.271,0.406,-13.026,0.033,0.812,2.64e-05,0.163,0.456,93.521
1960's,You Can Have Her,Roy Hamilton,0.489,0.706,-12.636,0.057,0.473,0,0.621,0.638,101.593
1960's,Anything,Eric Burdon & The Animals,0.493,0.387,-12.73,0.0272,0.72,0.696,0.147,0.352,88.334
1960's,"Luana la figlia della foresta vergine, Seq. 11",Stelvio Cipriani,0.699,0.833,-11.277,0.0378,0.295,1.78e-05,0.0763,0.9,135.936
1960's,Don't Let Me Be Misunderstood,The Animals,0.513,0.775,-5.137,0.0284,0.0929,0,0.404,0.518,112.194
1960's,Emonanu Kunna,P. Susheela,0.505,0.68,-10.458,0.0634,0.965,0.925,0.48,0.883,84.623
1960's,"In Like Flint: Get Flint - From ""In Like Flint""",Jerry Goldsmith,0.299,0.0255,-27.619,0.0363,0.947,0.808,0.218,0.128,76.664
1960's,I'll Be In Trouble,The Temptations,0.553,0.662,-9.128,0.0584,0.518,0,0.0508,0.791,129.253
1960's,Princess In Rags,Gene Pitney,0.734,0.496,-7.441,0.0341,0.691,1.99e-06,0.136,0.733,117.31
1960's,Navy Blue,Diane Renay,0.669,0.832,-8.73,0.0742,0.275,0,0.101,0.962,137.674
1960's,Birdland,Chubby Checker,0.468,0.905,-5.392,0.0963,0.263,0,0.0925,0.926,171.177
1960's,Hushabye,Jay & The Americans,0.478,0.493,-13.809,0.0316,0.597,0.00139,0.261,0.607,103.154
1960's,Anniversary Of Love,The Caslons,0.647,0.545,-6.919,0.0525,0.868,0,0.0624,0.922,113.968
1960's,Can't Find The Time,Orpheus,0.545,0.725,-3.999,0.0255,0.601,6.36e-06,0.312,0.609,98.851
1960's,A Minha Menina,Os Mutantes,0.463,0.926,-3.204,0.122,0.0555,0,0.478,0.437,91.197
1960's,The Young Mage,Louise Bogan,0.628,0.138,-20.82,0.922,0.887,0,0.226,0.437,163.928
1960's,Just Ain't No Love,Barbara Acklin,0.639,0.616,-6.343,0.032,0.0255,0.41,0.105,0.815,119.129
1960's,"Rigoletto [Act I] (1988 Digital Remaster): Zitti, zitti, (Courtiers, Gilda, Rigoletto)",Giuseppe Verdi,0.42,0.159,-23.794,0.0517,0.977,0.799,0.223,0.553,156.117
1960's,Dream On Little Dreamer,Perry Como,0.616,0.167,-17.883,0.0503,0.888,0.00122,0.11,0.451,107.692
1960's,Lullaby (Thula Sthandwa Same),Harry Belafonte,0.305,0.0437,-26.296,0.0334,0.956,0.414,0.113,0.179,96.416
1960's,El Poeta - Remasterizado,Juan Pardo,0.352,0.633,-10.184,0.0461,0.0161,0.736,0.087,0.486,107.092
1960's,Farmer John,The Premiers,0.488,0.897,-8.933,0.0643,0.412,0.145,0.864,0.508,122.745
1960's,Perdido,Gerald Wilson Orchestra,0.453,0.535,-13.16,0.0906,0.298,8.29e-05,0.111,0.586,124.11
1960's,Pretty Paper,Roy Orbison,0.417,0.279,-11.577,0.0287,0.722,0,0.407,0.453,79.964
1960's,Aqui Vou Bem,Ary Lobo,0.624,0.56,-8.462,0.0326,0.273,0,0.0347,0.903,97.105
1960's,Tippy Toeing,The Harden Trio,0.705,0.666,-9.704,0.0478,0.738,0,0.177,0.924,147.819
1960's,Siffler sur la colline,Joe Dassin,0.664,0.563,-6.021,0.0376,0.0527,0,0.113,0.622,107.038
1960's,Ca a raté,Françoise Hardy,0.626,0.268,-11.752,0.0407,0.861,1.3e-05,0.1,0.909,132.1
1960's,Sooner Or Later,Johnny Mathis,0.211,0.31,-12.619,0.033,0.913,0.00944,0.215,0.135,79.957
1960's,"Ca prend, ça n'prend pas",Jacques Dutronc,0.558,0.663,-8.418,0.0366,0.186,0.000136,0.0573,0.788,114.002
1960's,Nothing Takes The Place Of You,Toussaint McCall,0.318,0.234,-12.279,0.0346,0.888,0.000261,0.139,0.167,94.881
1960's,I Forgot More Than You'll Ever Know,Sonny James,0.511,0.194,-11.47,0.0315,0.894,7.03e-06,0.228,0.268,82.19
1960's,Pushin' Too Hard,The Seeds,0.535,0.654,-12.434,0.042,0.267,1.16e-05,0.318,0.827,143.612
1960's,El Arado,Victor Jara,0.578,0.104,-12.33,0.0602,0.972,0.000178,0.0969,0.318,113.129
1960's,Come On,Tommy Roe,0.576,0.644,-9.062,0.0326,0.467,1.8e-06,0.208,0.824,143.739
1960's,Soothe Me,Sam & Dave,0.746,0.334,-13.418,0.13,0.395,0.00793,0.258,0.68,126.099
1960's,One More Mountain To Climb,Ronnie Dove,0.352,0.29,-12.287,0.03,0.809,0.000127,0.103,0.377,91.126
1960's,Christiane,François de Roubaix,0.307,0.115,-18.143,0.0345,0.967,0.886,0.173,0.0444,137.47
1960's,Teenage Chase,Keith Mansfield,0.732,0.425,-13.211,0.0814,0.226,0.913,0.116,0.868,145.356
1960's,The First Noël,Philadelphia Orchestra,0.172,0.283,-14.713,0.0357,0.881,0.545,0.0705,0.107,120.105
1960's,Old Countryside,Louise Bogan,0.66,0.115,-22.293,0.913,0.881,0,0.575,0.307,84.441
1960's,La fille du régiment / Act 1: Je suis soldat,Gaetano Donizetti,0.227,0.161,-17.322,0.0756,0.98,0.00934,0.288,0.0441,77.424
1960's,Ease Back,The Meters,0.643,0.702,-12.751,0.0759,0.0704,0.536,0.307,0.591,154.347
1960's,Mensagem Ao Divino,Ary Lobo,0.567,0.729,-8.057,0.033,0.585,0,0.101,0.855,87.941
1960's,Nothing New (Same Old Thing),Fats Domino,0.564,0.383,-9.386,0.0253,0.833,8.38e-06,0.0506,0.66,100.521
1960's,Hypnotized,Linda Jones,0.344,0.722,-5.854,0.0388,0.522,0,0.292,0.62,73.019
1960's,Last Date,Floyd Cramer,0.615,0.306,-12.026,0.0289,0.858,0.958,0.15,0.613,103.818
1960's,Mé qué mé qué,Joe Dassin,0.791,0.547,-7.709,0.0471,0.107,6.16e-06,0.137,0.97,133.51
1960's,Cuando Escuches Este Vals,Vicente Fernández,0.356,0.349,-7.213,0.03,0.727,0,0.166,0.295,138.149
1960's,Caballo Golondrino,Vicente Fernández,0.38,0.185,-15.178,0.0482,0.961,1.61e-05,0.2,0.784,182.297
1960's,Amore mio aiutami - Version 3,Piero Piccioni,0.0609,0.127,-18.306,0.0367,0.966,0.946,0.0996,0.0384,67.428
1960's,Sea Of Heartbreak,Don Gibson,0.59,0.586,-9.158,0.0344,0.422,4.46e-05,0.337,0.729,91.17
1960's,Saudades do Meu Barracão,Ataulfo Alves,0.477,0.0869,-21.548,0.047,0.948,0.0926,0.327,0.507,111.558
1960's,He Deixat Ma Mare - En Directe,Raimon,0.579,0.165,-15.553,0.0906,0.967,8.86e-06,0.717,0.495,105.527
1960's,I Will Follow Him,Little Peggy March,0.638,0.44,-10.892,0.0348,0.722,0,0.515,0.904,125.495
1960's,Back To The Hop,Danny & The Juniors,0.554,0.61,-9.769,0.0515,0.759,0,0.0897,0.939,168.059
1960's,If I Fell,The Beatles,0.665,0.31,-8.928,0.0278,0.68,0,0.0877,0.568,108.211
1960's,"Leise, ganz leise",Vienna State Opera Orchestra,0.344,0.269,-10.813,0.0319,0.937,0.88,0.254,0.214,112.871
1960's,Dearer Than Life,Brook Benton,0.523,0.284,-13.902,0.0284,0.644,1.32e-05,0.0687,0.544,94.136
1960's,Winter World Of Love,Engelbert Humperdinck,0.449,0.353,-12.823,0.0292,0.828,0,0.228,0.298,93.013
1960's,Goldfinger,Shirley Bassey,0.401,0.446,-9.646,0.0416,0.265,0,0.298,0.425,103.906
1960's,Cherry Pink And Apple Blossom White,Jerry Murad's Harmonicats,0.395,0.525,-12.596,0.056,0.47,0.67,0.447,0.436,134.98
1960's,"Symphony No. 2 in D Major, Op. 43: IV. Finale. Allegro moderato",Jean Sibelius,0.137,0.273,-14.106,0.0328,0.876,0.932,0.248,0.118,84.138
1960's,Velvet Cave,Silver Apples,0.54,0.91,-8.248,0.0535,0.128,0.302,0.607,0.763,124.758
1960's,Telstar,The Tornadoes,0.289,0.728,-6.495,0.0385,0.000368,0.929,0.381,0.539,143.988
1960's,The Jolly Green Giant,The Kingsmen,0.527,0.615,-8.497,0.0373,0.619,0,0.164,0.964,134.809
1960's,Nochecita,Eydie Gormé,0.536,0.319,-11.751,0.0367,0.714,0,0.232,0.518,102.262
1960's,Things I Should Have Said,The Grass Roots,0.545,0.516,-11.376,0.0659,0.56,0,0.16,0.767,80.474
1960's,Free Again,Barbra Streisand,0.285,0.151,-15.359,0.0352,0.879,7.9e-05,0.264,0.17,88.85
1960's,It'll Never Be Over For Me,Baby Washington,0.663,0.363,-12.069,0.0385,0.27,2.47e-05,0.257,0.856,106.766
1960's,Indian Lady,The Don Ellis Orchestra,0.413,0.837,-7.861,0.0981,0.346,0.0328,0.0982,0.436,134.321
1960's,I Don't Want To Lose You,Jackie Wilson,0.671,0.626,-5.692,0.0476,0.563,0,0.0831,0.765,123.89
1960's,Are You Hung Up?,Frank Zappa,0.516,0.417,-17.412,0.88,0.518,0.00216,0.186,0.233,82.55
1960's,"Suite for Cello Solo No.1 in G, BWV 1007: 1. Prélude",Johann Sebastian Bach,0.199,0.177,-20.531,0.0566,0.968,0.819,0.19,0.345,82.657
1960's,In The Misty Moonlight,Dean Martin,0.419,0.407,-11.657,0.0337,0.73,0.000535,0.488,0.534,120.892
1960's,Así,Chucho Avellanet,0.227,0.389,-10.195,0.0306,0.887,1e-06,0.104,0.422,92.649
1960's,Cançó de la Mort Resplendent,Raimon,0.504,0.253,-12.443,0.0382,0.986,0.0195,0.132,0.0756,112.98
1960's,A Summer Song,Chad & Jeremy,0.587,0.414,-12.68,0.0296,0.729,0.000123,0.106,0.497,124.016
1960's,(Just Like) Romeo & Juliet,The Reflections,0.773,0.863,-9.321,0.0356,0.205,0.586,0.188,0.976,145.384
1960's,Snoopy Vs. The Red Baron,The Royal Guardsmen,0.612,0.837,-8.504,0.0609,0.436,0,0.337,0.749,126.783
1960's,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio - Remastered",Ludwig van Beethoven,0.322,0.386,-14.763,0.0462,0.974,0.915,0.0714,0.126,94.201
1960's,Maybe Tonight,The Shirelles,0.64,0.525,-11.464,0.0363,0.817,0.0022,0.925,0.892,123.268
1960's,Pisa No Pilão,Luiz Gonzaga,0.634,0.687,-8.587,0.057,0.721,0,0.242,0.762,105.123
1960's,Por Ti Aprendi A Querer,Vicente Fernández,0.294,0.333,-8.806,0.0309,0.857,0,0.189,0.165,83.543
1960's,Limb From Limbo Rock,John Zacherle,0.681,0.718,-6.503,0.132,0.42,0,0.129,0.906,88.926
1960's,Tu Que Mingabelá,Luiz Gonzaga,0.739,0.876,-6.769,0.0374,0.363,9.12e-05,0.0613,0.978,82.894
1960's,Clap Your Hands,The Beau-Marks,0.501,0.753,-7.349,0.0331,0.0381,0,0.185,0.927,123.713
1960's,Ruby,Silver Apples,0.524,0.928,-7.978,0.0308,0.0133,0.897,0.0922,0.587,130.467
1960's,I Second That Emotion,Smokey Robinson & The Miracles,0.711,0.663,-9.262,0.0308,0.26,1.23e-06,0.0291,0.896,96.812
1960's,Jerk And Twine,Jackie Ross,0.674,0.724,-6.837,0.0605,0.463,0,0.159,0.919,107.458
1960's,One Summer Night,The Diamonds,0.315,0.301,-11.537,0.0397,0.835,0,0.0926,0.495,169.003
1960's,Canción de un Preso,Irma Serrano,0.448,0.334,-8.569,0.0358,0.829,2.34e-05,0.125,0.333,121.991
1960's,It Only Happened Yesterday,Jack Scott,0.398,0.21,-13.226,0.0283,0.913,0.00151,0.0887,0.19,84.514
1960's,Introduction: Les cloches de Béthune,Jean Prodromidès,0.29,0.252,-14.656,0.0287,0.81,0.861,0.182,0.357,92.315
1960's,Shake,Otis Redding,0.583,0.471,-9.712,0.0692,0.2,0.0037,0.0871,0.796,163.364
1960's,All Cried Out,Dusty Springfield,0.483,0.713,-7.172,0.026,0.551,1e-05,0.322,0.66,98.824
1960's,The Boy Next Door,The Secrets,0.6,0.607,-13.188,0.119,0.486,0,0.0615,0.624,144.613
1960's,L. David Sloane,Michele Lee,0.89,0.468,-9.645,0.119,0.697,0,0.0414,0.892,123.677
1960's,Finale,Elmer Bernstein,0.466,0.253,-17.718,0.051,0.583,0.0664,0.334,0.657,107.897
1960's,Helpless,Kim Weston,0.607,0.694,-6.712,0.0366,0.409,4.39e-06,0.131,0.861,136.458
1960's,Die Jahreszeiten - Hob. XXI:3 / Der Winter: No.29a Einleitung,Franz Joseph Haydn,0.0827,0.0458,-25.949,0.0387,0.904,0.439,0.104,0.0392,173.723
1960's,"Don Giovanni, K. 527, Act I: ""Presto, presto, pria ch’ei venga""",Wiener Philharmoniker,0.573,0.464,-10.113,0.0609,0.988,0.744,0.791,0.805,113.396
1960's,Blue Summer,Mal Waldron,0.549,0.402,-5.695,0.0567,0.985,0.848,0.12,0.0944,104.402
1960's,Olvida Corazón,La Sonora Matancera,0.669,0.266,-7.074,0.0407,0.591,0,0.155,0.63,100.705
1960's,Willie The Pimp,Frank Zappa,0.37,0.787,-12.46,0.0435,0.347,0.646,0.113,0.825,88.064
1960's,You Talk Too Much,Joe Jones,0.719,0.639,-9.229,0.0376,0.797,1.43e-05,0.075,0.727,128.272
1960's,Thendralil,P. Susheela,0.481,0.345,-13.641,0.0409,0.991,0.907,0.21,0.709,129.212
1960's,I Can Sing A Rainbow/Love Is Blue,The Dells,0.283,0.625,-8.528,0.0472,0.139,0.000749,0.305,0.764,80.689
1960's,"Bend Me, Shape Me",The American Breed,0.572,0.728,-8.159,0.0584,0.0336,0,0.397,0.398,129.011
1960's,One O'Clock Jump,Maynard Ferguson,0.546,0.637,-9.768,0.15,0.615,0.113,0.247,0.763,133.772
1960's,Pecan Grove Rock,Elmer Bernstein,0.451,0.701,-14.667,0.041,0.308,0.748,0.243,0.962,154.348
1960's,"Don't Think Twice, It's All Right","Peter, Paul and Mary",0.437,0.104,-22.533,0.0307,0.893,0.00124,0.11,0.544,101.718
1960's,Champ de manoeuvres,Claude Bolling,0.549,0.507,-8.476,0.0909,0.417,0.759,0.239,0.534,112.377
1960's,Tú Y Yo En Navidad,La Sonora Matancera,0.699,0.492,-5.149,0.0324,0.75,0,0.147,0.865,113.918
1960's,Menina Bonita Não Chora,Jorge Ben Jor,0.486,0.347,-10.301,0.0475,0.664,0,0.187,0.596,79.685
1960's,La resa dei conti (Seconda caccia),Ennio Morricone,0.281,0.898,-5.518,0.0471,0.567,0.818,0.275,0.414,107.496
1960's,"Oh, Freedom",Traditional,0.327,0.298,-11.153,0.041,0.905,0,0.109,0.353,128.629
1960's,The Story Of Rock And Roll,The Turtles,0.534,0.615,-10.336,0.0485,0.631,1.84e-06,0.512,0.801,117.09
1960's,Ole Buttermilk Sky,Bill Black's Combo,0.746,0.955,-3.827,0.0439,0.762,0.928,0.334,0.962,97.593
